date,data,cols
43896,SMD server telemetry placeholder.,channel1
43897,SMD server telemetry placeholder.,channel1
43898,SMD server telemetry placeholder.,channel1
43899,SMD server telemetry placeholder.,channel1
43900,SMD server telemetry placeholder.,channel1
43901,SMD server telemetry placeholder.,channel1
43902,SMD server telemetry placeholder.,channel1
43903,SMD server telemetry placeholder.,channel1
43904,SMD server telemetry placeholder.,channel1
43905,SMD server telemetry placeholder.,channel1
43906,SMD server telemetry placeholder.,channel1
43907,SMD server telemetry placeholder.,channel1
43908,SMD server telemetry placeholder.,channel1
43909,SMD server telemetry placeholder.,channel1
43910,SMD server telemetry placeholder.,channel1
43911,SMD server telemetry placeholder.,channel1
43912,SMD server telemetry placeholder.,channel1
43913,SMD server telemetry placeholder.,channel1
43914,SMD server telemetry placeholder.,channel1
43915,SMD server telemetry placeholder.,channel1
43916,SMD server telemetry placeholder.,channel1
43917,SMD server telemetry placeholder.,channel1
43918,SMD server telemetry placeholder.,channel1
43919,SMD server telemetry placeholder.,channel1
43920,SMD server telemetry placeholder.,channel1
43921,SMD server telemetry placeholder.,channel1
43922,SMD server telemetry placeholder.,channel1
43923,SMD server telemetry placeholder.,channel1
43924,SMD server telemetry placeholder.,channel1
43925,SMD server telemetry placeholder.,channel1
43926,SMD server telemetry placeholder.,channel1
43927,SMD server telemetry placeholder.,channel1
43928,SMD server telemetry placeholder.,channel1
43929,SMD server telemetry placeholder.,channel1
43930,SMD server telemetry placeholder.,channel1
43931,SMD server telemetry placeholder.,channel1
43932,SMD server telemetry placeholder.,channel1
43933,SMD server telemetry placeholder.,channel1
43934,SMD server telemetry placeholder.,channel1
43935,SMD server telemetry placeholder.,channel1
43936,SMD server telemetry placeholder.,channel1
43937,SMD server telemetry placeholder.,channel1
43938,SMD server telemetry placeholder.,channel1
43939,SMD server telemetry placeholder.,channel1
43940,SMD server telemetry placeholder.,channel1
43941,SMD server telemetry placeholder.,channel1
43942,SMD server telemetry placeholder.,channel1
43943,SMD server telemetry placeholder.,channel1
43944,SMD server telemetry placeholder.,channel1
43945,SMD server telemetry placeholder.,channel1
43946,SMD server telemetry placeholder.,channel1
43947,SMD server telemetry placeholder.,channel1
43948,SMD server telemetry placeholder.,channel1
43949,SMD server telemetry placeholder.,channel1
43950,SMD server telemetry placeholder.,channel1
43951,SMD server telemetry placeholder.,channel1
43952,SMD server telemetry placeholder.,channel1
43953,SMD server telemetry placeholder.,channel1
43954,SMD server telemetry placeholder.,channel1
43955,SMD server telemetry placeholder.,channel1
43956,SMD server telemetry placeholder.,channel1
43957,SMD server telemetry placeholder.,channel1
43958,SMD server telemetry placeholder.,channel1
43959,SMD server telemetry placeholder.,channel1
43960,SMD server telemetry placeholder.,channel1
43961,SMD server telemetry placeholder.,channel1
43962,SMD server telemetry placeholder.,channel1
43963,SMD server telemetry placeholder.,channel1
43964,SMD server telemetry placeholder.,channel1
43965,SMD server telemetry placeholder.,channel1
43966,SMD server telemetry placeholder.,channel1
43967,SMD server telemetry placeholder.,channel1
43968,SMD server telemetry placeholder.,channel1
43969,SMD server telemetry placeholder.,channel1
43970,SMD server telemetry placeholder.,channel1
43971,SMD server telemetry placeholder.,channel1
43972,SMD server telemetry placeholder.,channel1
43973,SMD server telemetry placeholder.,channel1
43974,SMD server telemetry placeholder.,channel1
43975,SMD server telemetry placeholder.,channel1
43976,SMD server telemetry placeholder.,channel1
43977,SMD server telemetry placeholder.,channel1
43978,SMD server telemetry placeholder.,channel1
43979,SMD server telemetry placeholder.,channel1
43980,SMD server telemetry placeholder.,channel1
43981,SMD server telemetry placeholder.,channel1
43982,SMD server telemetry placeholder.,channel1
43983,SMD server telemetry placeholder.,channel1
43984,SMD server telemetry placeholder.,channel1
43985,SMD server telemetry placeholder.,channel1
43986,SMD server telemetry placeholder.,channel1
43987,SMD server telemetry placeholder.,channel1
43988,SMD server telemetry placeholder.,channel1
43989,SMD server telemetry placeholder.,channel1
43990,SMD server telemetry placeholder.,channel1
43991,SMD server telemetry placeholder.,channel1
43992,SMD server telemetry placeholder.,channel1
43993,SMD server telemetry placeholder.,channel1
43994,SMD server telemetry placeholder.,channel1
43995,SMD server telemetry placeholder.,channel1
43996,SMD server telemetry placeholder.,channel1
43997,SMD server telemetry placeholder.,channel1
43998,SMD server telemetry placeholder.,channel1
43999,SMD server telemetry placeholder.,channel1
44000,SMD server telemetry placeholder.,channel1
44001,SMD server telemetry placeholder.,channel1
44002,SMD server telemetry placeholder.,channel1
44003,SMD server telemetry placeholder.,channel1
44004,SMD server telemetry placeholder.,channel1
44005,SMD server telemetry placeholder.,channel1
44006,SMD server telemetry placeholder.,channel1
44007,SMD server telemetry placeholder.,channel1
44008,SMD server telemetry placeholder.,channel1
44009,SMD server telemetry placeholder.,channel1
44010,SMD server telemetry placeholder.,channel1
44011,SMD server telemetry placeholder.,channel1
44012,SMD server telemetry placeholder.,channel1
44013,SMD server telemetry placeholder.,channel1
44014,SMD server telemetry placeholder.,channel1
44015,SMD server telemetry placeholder.,channel1
44016,SMD server telemetry placeholder.,channel1
44017,SMD server telemetry placeholder.,channel1
44018,SMD server telemetry placeholder.,channel1
44019,SMD server telemetry placeholder.,channel1
44020,SMD server telemetry placeholder.,channel1
44021,SMD server telemetry placeholder.,channel1
44022,SMD server telemetry placeholder.,channel1
44023,SMD server telemetry placeholder.,channel1
44024,SMD server telemetry placeholder.,channel1
44025,SMD server telemetry placeholder.,channel1
44026,SMD server telemetry placeholder.,channel1
44027,SMD server telemetry placeholder.,channel1
44028,SMD server telemetry placeholder.,channel1
44029,SMD server telemetry placeholder.,channel1
44030,SMD server telemetry placeholder.,channel1
44031,SMD server telemetry placeholder.,channel1
44032,SMD server telemetry placeholder.,channel1
44033,SMD server telemetry placeholder.,channel1
44034,SMD server telemetry placeholder.,channel1
44035,SMD server telemetry placeholder.,channel1
44036,SMD server telemetry placeholder.,channel1
44037,SMD server telemetry placeholder.,channel1
44038,SMD server telemetry placeholder.,channel1
44039,SMD server telemetry placeholder.,channel1
44040,SMD server telemetry placeholder.,channel1
44041,SMD server telemetry placeholder.,channel1
44042,SMD server telemetry placeholder.,channel1
44043,SMD server telemetry placeholder.,channel1
44044,SMD server telemetry placeholder.,channel1
44045,SMD server telemetry placeholder.,channel1
44046,SMD server telemetry placeholder.,channel1
44047,SMD server telemetry placeholder.,channel1
44048,SMD server telemetry placeholder.,channel1
44049,SMD server telemetry placeholder.,channel1
44050,SMD server telemetry placeholder.,channel1
44051,SMD server telemetry placeholder.,channel1
44052,SMD server telemetry placeholder.,channel1
44053,SMD server telemetry placeholder.,channel1
44054,SMD server telemetry placeholder.,channel1
44055,SMD server telemetry placeholder.,channel1
44056,SMD server telemetry placeholder.,channel1
44057,SMD server telemetry placeholder.,channel1
44058,SMD server telemetry placeholder.,channel1
44059,SMD server telemetry placeholder.,channel1
44060,SMD server telemetry placeholder.,channel1
44061,SMD server telemetry placeholder.,channel1
44062,SMD server telemetry placeholder.,channel1
44063,SMD server telemetry placeholder.,channel1
44064,SMD server telemetry placeholder.,channel1
44065,SMD server telemetry placeholder.,channel1
44066,SMD server telemetry placeholder.,channel1
44067,SMD server telemetry placeholder.,channel1
44068,SMD server telemetry placeholder.,channel1
44069,SMD server telemetry placeholder.,channel1
44070,SMD server telemetry placeholder.,channel1
44071,SMD server telemetry placeholder.,channel1
44072,SMD server telemetry placeholder.,channel1
44073,SMD server telemetry placeholder.,channel1
44074,SMD server telemetry placeholder.,channel1
44075,SMD server telemetry placeholder.,channel1
44076,SMD server telemetry placeholder.,channel1
44077,SMD server telemetry placeholder.,channel1
44078,SMD server telemetry placeholder.,channel1
44079,SMD server telemetry placeholder.,channel1
44080,SMD server telemetry placeholder.,channel1
44081,SMD server telemetry placeholder.,channel1
44082,SMD server telemetry placeholder.,channel1
44083,SMD server telemetry placeholder.,channel1
44084,SMD server telemetry placeholder.,channel1
44085,SMD server telemetry placeholder.,channel1
44086,SMD server telemetry placeholder.,channel1
44087,SMD server telemetry placeholder.,channel1
44088,SMD server telemetry placeholder.,channel1
44089,SMD server telemetry placeholder.,channel1
44090,SMD server telemetry placeholder.,channel1
44091,SMD server telemetry placeholder.,channel1
44092,SMD server telemetry placeholder.,channel1
44093,SMD server telemetry placeholder.,channel1
44094,SMD server telemetry placeholder.,channel1
44095,SMD server telemetry placeholder.,channel1
44096,SMD server telemetry placeholder.,channel1
44097,SMD server telemetry placeholder.,channel1
44098,SMD server telemetry placeholder.,channel1
44099,SMD server telemetry placeholder.,channel1
44100,SMD server telemetry placeholder.,channel1
44101,SMD server telemetry placeholder.,channel1
44102,SMD server telemetry placeholder.,channel1
44103,SMD server telemetry placeholder.,channel1
44104,SMD server telemetry placeholder.,channel1
44105,SMD server telemetry placeholder.,channel1
44106,SMD server telemetry placeholder.,channel1
44107,SMD server telemetry placeholder.,channel1
44108,SMD server telemetry placeholder.,channel1
44109,SMD server telemetry placeholder.,channel1
44110,SMD server telemetry placeholder.,channel1
44111,SMD server telemetry placeholder.,channel1
44112,SMD server telemetry placeholder.,channel1
44113,SMD server telemetry placeholder.,channel1
44114,SMD server telemetry placeholder.,channel1
44115,SMD server telemetry placeholder.,channel1
44116,SMD server telemetry placeholder.,channel1
44117,SMD server telemetry placeholder.,channel1
44118,SMD server telemetry placeholder.,channel1
44119,SMD server telemetry placeholder.,channel1
44120,SMD server telemetry placeholder.,channel1
44121,SMD server telemetry placeholder.,channel1
44122,SMD server telemetry placeholder.,channel1
44123,SMD server telemetry placeholder.,channel1
44124,SMD server telemetry placeholder.,channel1
44125,SMD server telemetry placeholder.,channel1
44126,SMD server telemetry placeholder.,channel1
44127,SMD server telemetry placeholder.,channel1
44128,SMD server telemetry placeholder.,channel1
44129,SMD server telemetry placeholder.,channel1
44130,SMD server telemetry placeholder.,channel1
44131,SMD server telemetry placeholder.,channel1
44132,SMD server telemetry placeholder.,channel1
44133,SMD server telemetry placeholder.,channel1
44134,SMD server telemetry placeholder.,channel1
44135,SMD server telemetry placeholder.,channel1
44136,SMD server telemetry placeholder.,channel1
44137,SMD server telemetry placeholder.,channel1
44138,SMD server telemetry placeholder.,channel1
44139,SMD server telemetry placeholder.,channel1
44140,SMD server telemetry placeholder.,channel1
44141,SMD server telemetry placeholder.,channel1
44142,SMD server telemetry placeholder.,channel1
44143,SMD server telemetry placeholder.,channel1
44144,SMD server telemetry placeholder.,channel1
44145,SMD server telemetry placeholder.,channel1
44146,SMD server telemetry placeholder.,channel1
44147,SMD server telemetry placeholder.,channel1
44148,SMD server telemetry placeholder.,channel1
